"cellType","protein","gene_name","r","pval","FDR"
"cDC","HER3_pY1289","ERBB3",0.0690294027893272,0.461550081557369,0.588953191720068
"cDC","Heregulin","NRG1",-0.110506260571935,0.237634419322492,0.365591414342296
"cDC","N-Cadherin","CDH2",-0.134324272025072,0.150555282797291,0.322373350825612
"cDC","Notch1","NOTCH1",-0.0642878427622214,0.492957501769484,0.588953191720068
"cDC","P-Cadherin","CDH3",-0.00935775190479208,0.920585066525689,0.920585066525689
"cDC","VEGFR2","KDR",0.301998697624593,0.000985336793329707,0.0197067358665941
"Chondrocytes","ACVRL1","ACVRL1",0.0542363077396474,0.563100274059084,0.910926684989434
"Chondrocytes","c-Kit","KIT",-0.0925902872794473,0.322881516131096,0.887276532716132
"Chondrocytes","c-Met_pY1235","MET",-0.114615116833711,0.220531579819607,0.794662405923631
"Chondrocytes","CD20","MS4A1",0.00665970508987199,0.943436580072946,0.943436580072946
"Chondrocytes","CD31","PECAM1",-0.0311508563719399,0.739925379643748,0.924906724554685
"Chondrocytes","CD49b","ITGA2",-0.0740346133332641,0.429629040638232,0.887276532716132
"Chondrocytes","Claudin-7","CLDN7",-0.0436843830835985,0.641485890369209,0.910926684989434
"Chondrocytes","E-Cadherin","CDH1",-0.110327545863455,0.238398721777089,0.794662405923631
"Chondrocytes","EGFR","EGFR",-0.0108518214600509,0.907957402179877,0.943436580072946
"Chondrocytes","EGFR_pY1068","EGFR",-0.0448081368379471,0.632926366953156,0.910926684989434
"Chondrocytes","EGFR_pY1173","EGFR",-0.0382925901694122,0.683195013742076,0.910926684989434
"Chondrocytes","HER2","ERBB2",-0.0849851395761292,0.364381549665886,0.887276532716132
"Chondrocytes","HER2_pY1248","ERBB2",0.0128972003651483,0.890707922683878,0.943436580072946
"Chondrocytes","HER3","ERBB3",0.0718130592702671,0.443638266358066,0.887276532716132
"Chondrocytes","HER3_pY1289","ERBB3",-0.296446676935095,0.00123269576564488,0.0246539153128976
"Chondrocytes","Heregulin","NRG1",0.18664117783652,0.0448475610997469,0.298983740664979
"Chondrocytes","N-Cadherin","CDH2",0.0490609391560158,0.600977609584973,0.910926684989434
"Chondrocytes","Notch1","NOTCH1",0.131150518732779,0.160525521775973,0.794662405923631
"Chondrocytes","P-Cadherin","CDH3",-0.00924737531714625,0.921518777166209,0.943436580072946
"Chondrocytes","VEGFR2","KDR",-0.270144816368434,0.0033595066759528,0.033595066759528
"Class-switched_memory_B-cells","ACVRL1","ACVRL1",0.0926282553080663,0.322682277106602,0.473671237443509
"Class-switched_memory_B-cells","c-Kit","KIT",0.242421939945191,0.0087435894734706,0.058290596489804
"Class-switched_memory_B-cells","c-Met_pY1235","MET",-0.14098984431779,0.13114204671255,0.37161436815137
"Class-switched_memory_B-cells","CD20","MS4A1",0.104530895519074,0.264121674762798,0.440202791271331
"Class-switched_memory_B-cells","CD31","PECAM1",0.0302081365604133,0.747527226655681,0.786870764900717
"Class-switched_memory_B-cells","CD49b","ITGA2",-0.263408007018288,0.00427798240447312,0.058290596489804
"Class-switched_memory_B-cells","Claudin-7","CLDN7",-0.244057131279993,0.00828672791336081,0.058290596489804
"Class-switched_memory_B-cells","E-Cadherin","CDH1",-0.116422416408018,0.213291527301681,0.387802776912146
"Class-switched_memory_B-cells","EGFR","EGFR",-0.0909490022805676,0.331569866210456,0.473671237443509
"Class-switched_memory_B-cells","EGFR_pY1068","EGFR",0.124417077421979,0.183295066611412,0.387802776912146
"Class-switched_memory_B-cells","EGFR_pY1173","EGFR",-0.0218239881947458,0.816123509751929,0.816123509751929
"Class-switched_memory_B-cells","HER2","ERBB2",-0.0573813466185897,0.540651868747437,0.675814835934296
"Class-switched_memory_B-cells","HER2_pY1248","ERBB2",0.0860305614359664,0.358489634735102,0.477986179646803
"Class-switched_memory_B-cells","HER3","ERBB3",0.0444676977214366,0.635514409352439,0.70612712150271
"Class-switched_memory_B-cells","HER3_pY1289","ERBB3",-0.04685210988832,0.617481923697102,0.70612712150271
"Class-switched_memory_B-cells","Heregulin","NRG1",0.117068746313896,0.210743886229366,0.387802776912146
"Class-switched_memory_B-cells","N-Cadherin","CDH2",0.155212605766477,0.0961752773430907,0.320584257810302
"Class-switched_memory_B-cells","Notch1","NOTCH1",0.163210730377814,0.0800226500880044,0.320090600352017
"Class-switched_memory_B-cells","P-Cadherin","CDH3",-0.134950010669661,0.148645747260548,0.37161436815137
"Class-switched_memory_B-cells","VEGFR2","KDR",-0.172721491444736,0.0637274675087422,0.318637337543711
"CLP","ACVRL1","ACVRL1",0.0484611713577294,0.605439598293193,0.847409623591747
"CLP","c-Kit","KIT",0.0262935354932661,0.779345828202364,0.904200483742046
"CLP","c-Met_pY1235","MET",-0.173613365552641,0.0623493325421332,0.441262449440554
"CLP","CD20","MS4A1",0.0751530099011876,0.422673480933312,0.796347566610005
"CLP","CD31","PECAM1",0.0194717583860001,0.8356461376623,0.904200483742046
"CLP","CD49b","ITGA2",-0.174128845100418,0.061563964030624,0.441262449440554
"CLP","Claudin-7","CLDN7",-0.168473311636211,0.0706364576902098,0.441262449440554
"CLP","E-Cadherin","CDH1",-0.149833294704499,0.108415958434146,0.441262449440554
"CLP","EGFR","EGFR",0.0606750124770924,0.517625918296504,0.796347566610005
"CLP","EGFR_pY1068","EGFR",0.0148044344572696,0.874669167189716,0.904200483742046
"CLP","EGFR_pY1173","EGFR",0.011296836747136,0.904200483742046,0.904200483742046
"CLP","HER2","ERBB2",-0.0876191493117314,0.349650402048791,0.796347566610005
"CLP","HER2_pY1248","ERBB2",-0.0415806848432023,0.657635902172033,0.847409623591747
"CLP","HER3","ERBB3",-0.0696375499803002,0.457603193968458,0.796347566610005
"CLP","HER3_pY1289","ERBB3",-0.149041699440894,0.110315612360139,0.441262449440554
"CLP","Heregulin","NRG1",0.0791019525593828,0.398640702051215,0.796347566610005
"CLP","N-Cadherin","CDH2",0.139665824269557,0.134837299210473,0.44945766403491
"CLP","Notch1","NOTCH1",0.0389662938411569,0.677927698873397,0.847409623591747
"CLP","P-Cadherin","CDH3",-0.0607120384836756,0.517369946531045,0.796347566610005
"CLP","VEGFR2","KDR",-0.0757684270625245,0.418873994006742,0.796347566610005
"CMP","ACVRL1","ACVRL1",0.0280086667281334,0.765356504282106,0.981956847414051
"CMP","c-Kit","KIT",0.102774596709379,0.272274895598238,0.909343702184549
"CMP","c-Met_pY1235","MET",0.0850989077037538,0.363737480873819,0.909343702184549
"CMP","CD20","MS4A1",0.0170087410470712,0.856195709750228,0.981956847414051
"CMP","CD31","PECAM1",0.0368762270769955,0.6943182752341,0.981956847414051
"CMP","CD49b","ITGA2",0.0179970667829313,0.847937488269338,0.981956847414051
"CMP","Claudin-7","CLDN7",0.00629472889011953,0.946531746484065,0.981956847414051
"CMP","E-Cadherin","CDH1",0.0687228764733536,0.463546532827052,0.981956847414051
"CMP","EGFR","EGFR",0.0854861457393364,0.361550503557181,0.909343702184549
"CMP","EGFR_pY1068","EGFR",0.12184653759485,0.192582940390602,0.909343702184549
"CMP","EGFR_pY1173","EGFR",0.0417056568849928,0.656671982467448,0.981956847414051
"CMP","HER2","ERBB2",0.0308677787204114,0.74220544997357,0.981956847414051
"CMP","HER2_pY1248","ERBB2",0.147236386560881,0.114744979333585,0.909343702184549
"CMP","HER3","ERBB3",-0.0601364414767015,0.521356517088922,0.981956847414051
"CMP","HER3_pY1289","ERBB3",-0.0102153731849267,0.913333952706847,0.981956847414051
"CMP","Heregulin","NRG1",-0.0441880221849363,0.637643816315144,0.981956847414051
"CMP","N-Cadherin","CDH2",0.151186605331288,0.105227584171659,0.909343702184549
"CMP","Notch1","NOTCH1",0.102243403474374,0.274773965957169,0.909343702184549
"CMP","P-Cadherin","CDH3",0.00212279889596531,0.981956847414051,0.981956847414051
"CMP","VEGFR2","KDR",-0.0866765939863747,0.35487837822426,0.909343702184549
"DC","ACVRL1","ACVRL1",-0.00875116236180099,0.925717700875172,0.962933777173572
"DC","c-Kit","KIT",-0.110988591781559,0.235580181891563,0.654624271432852
"DC","c-Met_pY1235","MET",-0.0135044065828908,0.885596555402741,0.962933777173572
"DC","CD20","MS4A1",-0.0877607717791061,0.348869068637949,0.654624271432852
"DC","CD31","PECAM1",-0.0695396980592425,0.458236990002997,0.654624271432852
"DC","CD49b","ITGA2",0.0772522175352069,0.409795271161258,0.654624271432852
"DC","Claudin-7","CLDN7",-0.0855407930834832,0.361242531843041,0.654624271432852
"DC","E-Cadherin","CDH1",-0.0845840082969968,0.366658057613654,0.654624271432852
"DC","EGFR","EGFR",-0.0719004678865198,0.443082243393978,0.654624271432852
"DC","EGFR_pY1068","EGFR",-0.0785728620256561,0.401812738428519,0.654624271432852
"DC","EGFR_pY1173","EGFR",-0.0195099614076677,0.835328233029875,0.962933777173572
"DC","HER2","ERBB2",0.0386451363398114,0.680436732980054,0.907248977306739
"DC","HER2_pY1248","ERBB2",-0.0115622180709542,0.901961076791821,0.962933777173572
"DC","HER3","ERBB3",-0.0761597405675858,0.41646843553877,0.654624271432852
"DC","HER3_pY1289","ERBB3",0.0943010801010529,0.313982626307919,0.654624271432852
"DC","Heregulin","NRG1",-0.0965876940829521,0.302339567748185,0.654624271432852
"DC","N-Cadherin","CDH2",0.00436206834504346,0.962933777173572,0.962933777173572
"DC","Notch1","NOTCH1",0.0998831801155658,0.286064464075485,0.654624271432852
"DC","P-Cadherin","CDH3",0.0906690526110513,0.333066567023598,0.654624271432852
"DC","VEGFR2","KDR",0.161543373268418,0.0831968440763487,0.654624271432852
"Endothelial_cells","ACVRL1","ACVRL1",-0.0595303474060043,0.52557110624074,0.87060192189182
"Endothelial_cells","c-Kit","KIT",0.0974923389174395,0.29781254364425,0.87060192189182
"Endothelial_cells","c-Met_pY1235","MET",0.022666876339237,0.809154509447825,0.874403803904346
"Endothelial_cells","CD20","MS4A1",0.0200684788260679,0.830683613709129,0.874403803904346
"Endothelial_cells","CD31","PECAM1",0.0784714515994276,0.402422422636048,0.87060192189182
"Endothelial_cells","CD49b","ITGA2",0.0884515485924013,0.345073747180349,0.87060192189182
"Endothelial_cells","Claudin-7","CLDN7",0.055175802679313,0.556348171952702,0.87060192189182
"Endothelial_cells","E-Cadherin","CDH1",-0.0234257614915357,0.802892781239946,0.874403803904346
"Endothelial_cells","EGFR","EGFR",-0.11599929580053,0.214971178573636,0.87060192189182
"Endothelial_cells","EGFR_pY1068","EGFR",-0.0806102711575168,0.389679970608087,0.87060192189182
"Endothelial_cells","EGFR_pY1173","EGFR",-0.0215830317244939,0.818118404101072,0.874403803904346
"Endothelial_cells","HER2","ERBB2",-0.199266835601642,0.031994237505582,0.31994237505582
"Endothelial_cells","HER2_pY1248","ERBB2",-0.25852082622912,0.00507870508220702,0.10157410164414
"Endothelial_cells","HER3","ERBB3",-0.142671965179972,0.126559722238448,0.843731481589652
"Endothelial_cells","HER3_pY1289","ERBB3",-0.0957842723015773,0.306397730662399,0.87060192189182
"Endothelial_cells","Heregulin","NRG1",-0.0246462152503419,0.792848846247177,0.874403803904346
"Endothelial_cells","N-Cadherin","CDH2",-0.0358036343760767,0.702785367741621,0.874403803904346
"Endothelial_cells","Notch1","NOTCH1",-0.0132959619028573,0.887350691673673,0.887350691673673
"Endothelial_cells","P-Cadherin","CDH3",0.0538495390133688,0.565891249229683,0.87060192189182
"Endothelial_cells","VEGFR2","KDR",-0.0692930164725003,0.459836923936591,0.87060192189182
"Eosinophils","ACVRL1","ACVRL1",0.0418673308399978,0.655425814103719,0.819282267629649
"Eosinophils","c-Kit","KIT",-0.0245713513371329,0.793463994580197,0.881626660644663
"Eosinophils","c-Met_pY1235","MET",0.114694761318333,0.220208905374765,0.601962940239793
"Eosinophils","CD20","MS4A1",0.0295601658605812,0.752766430267563,0.881626660644663
"Eosinophils","CD31","PECAM1",0.0673323250385412,0.47266275164217,0.731009170606937
"Eosinophils","CD49b","ITGA2",-0.146135227670289,0.117513733554262,0.601962940239793
"Eosinophils","Claudin-7","CLDN7",0.0968581446599541,0.300981470119897,0.601962940239793
"Eosinophils","E-Cadherin","CDH1",-0.0563088971178968,0.548256877955203,0.731009170606937
"Eosinophils","EGFR","EGFR",-0.0993736179098968,0.288542060472879,0.601962940239793
"Eosinophils","EGFR_pY1068","EGFR",-0.0591296079772678,0.528367135374283,0.731009170606937
"Eosinophils","EGFR_pY1173","EGFR",-0.00439405717496944,0.96266215058066,0.96266215058066
"Eosinophils","HER2","ERBB2",-0.119259955365397,0.202268609984476,0.601962940239793
"Eosinophils","HER2_pY1248","ERBB2",-0.117647337269264,0.208481743202852,0.601962940239793
"Eosinophils","HER3","ERBB3",-0.0144588390223783,0.877571857178986,0.923759849662091
"Eosinophils","HER3_pY1289","ERBB3",-0.206412891792837,0.0262119799827004,0.262119799827004
"Eosinophils","Heregulin","NRG1",0.0849536126091481,0.364560155815852,0.662836646937913
"Eosinophils","N-Cadherin","CDH2",0.107290831855879,0.251647960236823,0.601962940239793
"Eosinophils","Notch1","NOTCH1",0.0616211805067457,0.511105126000625,0.731009170606937
"Eosinophils","P-Cadherin","CDH3",-0.119381886740055,0.201804303844266,0.601962940239793
"Eosinophils","VEGFR2","KDR",-0.212509373876939,0.0220077526315591,0.262119799827004
"Epithelial_cells","ACVRL1","ACVRL1",0.0399411843222845,0.670333051398138,0.815653852405519
"Epithelial_cells","c-Kit","KIT",-0.0999066640755553,0.285950623174626,0.796094168374399
"Epithelial_cells","c-Met_pY1235","MET",-0.0360499124601845,0.700837971972171,0.815653852405519
"Epithelial_cells","CD20","MS4A1",-0.0405386839573881,0.665694693896702,0.815653852405519
"Epithelial_cells","CD31","PECAM1",-0.078223521732694,0.403915291528046,0.796094168374399
"Epithelial_cells","CD49b","ITGA2",0.0268411732406231,0.774871159785243,0.815653852405519
"Epithelial_cells","Claudin-7","CLDN7",-0.0615013887846638,0.51192835791718,0.796094168374399
"Epithelial_cells","E-Cadherin","CDH1",-0.154460906561568,0.0978170512829003,0.652113675219335
"Epithelial_cells","EGFR","EGFR",0.0929788621224798,0.320846191191854,0.796094168374399
"Epithelial_cells","EGFR_pY1068","EGFR",-0.10878312053204,0.245075073263006,0.796094168374399
"Epithelial_cells","EGFR_pY1173","EGFR",0.0141158925712275,0.880453904844849,0.880453904844849
"Epithelial_cells","HER2","ERBB2",-0.101490289748338,0.278343504796216,0.796094168374399
"Epithelial_cells","HER2_pY1248","ERBB2",-0.0664694294113316,0.478368352528236,0.796094168374399
"Epithelial_cells","HER3","ERBB3",-0.0281226006945228,0.76442982600218,0.815653852405519
"Epithelial_cells","HER3_pY1289","ERBB3",0.177123902409174,0.0571591956036879,0.652113675219335
"Epithelial_cells","Heregulin","NRG1",-0.0511676588553347,0.585422109351284,0.815653852405519
"Epithelial_cells","N-Cadherin","CDH2",0.0772780487922621,0.409638249487996,0.796094168374399
"Epithelial_cells","Notch1","NOTCH1",-0.0606988363406881,0.517461209443359,0.796094168374399
"Epithelial_cells","P-Cadherin","CDH3",0.118481275388754,0.205251895287863,0.796094168374399
"Epithelial_cells","VEGFR2","KDR",0.162662851606909,0.0810547701478359,0.652113675219335
"Erythrocytes","ACVRL1","ACVRL1",-0.0800724114327068,0.392861367820918,0.774995710480701
"Erythrocytes","c-Kit","KIT",-0.0176621042499488,0.850734559597688,0.895510062734409
"Erythrocytes","c-Met_pY1235","MET",0.0926143278030783,0.322755353156337,0.774995710480701
"Erythrocytes","CD20","MS4A1",0.0497375877553344,0.595961337433541,0.895510062734409
"Erythrocytes","CD31","PECAM1",0.0745770021960022,0.426247640764386,0.774995710480701
"Erythrocytes","CD49b","ITGA2",0.0305662485752469,0.744636604732554,0.895510062734409
"Erythrocytes","Claudin-7","CLDN7",-0.0213318181638626,0.820199455521982,0.895510062734409
"Erythrocytes","E-Cadherin","CDH1",-0.0244589730299727,0.794387632422109,0.895510062734409
"Erythrocytes","EGFR","EGFR",-0.185871710299928,0.0457531650464635,0.457531650464635
"Erythrocytes","EGFR_pY1068","EGFR",-0.122492581999814,0.190217163506471,0.641512497657646
"Erythrocytes","EGFR_pY1173","EGFR",-0.0476401136935624,0.611571498822293,0.895510062734409
"Erythrocytes","HER2","ERBB2",-0.113635122247066,0.224529374180176,0.641512497657646
"Erythrocytes","HER2_pY1248","ERBB2",-0.258055168861795,0.00516156986917886,0.103231397383577
"Erythrocytes","HER3","ERBB3",-0.118264310886386,0.206088725149014,0.641512497657646
"Erythrocytes","HER3_pY1289","ERBB3",0.0366594624991963,0.696026432446897,0.895510062734409
"Erythrocytes","Heregulin","NRG1",-0.00569709720921329,0.951601637559758,0.951601637559758
"Erythrocytes","N-Cadherin","CDH2",-0.0830924321396474,0.375199592305162,0.774995710480701
"Erythrocytes","Notch1","NOTCH1",-0.151133195360159,0.105352009479896,0.641512497657646
"Erythrocytes","P-Cadherin","CDH3",-0.124556834056642,0.182799654104414,0.641512497657646
"Erythrocytes","VEGFR2","KDR",0.0191931257122838,0.837965564460956,0.895510062734409
"Fibroblasts","ACVRL1","ACVRL1",-0.0522089900911957,0.577801953607916,0.883144970777055
"Fibroblasts","c-Kit","KIT",0.125512642929477,0.179437712306119,0.883144970777055
"Fibroblasts","c-Met_pY1235","MET",-0.0637172577519506,0.496811671336405,0.883144970777055
"Fibroblasts","CD20","MS4A1",-0.103570212637734,0.26856060777759,0.883144970777055
"Fibroblasts","CD31","PECAM1",-0.0409694179107571,0.662358728082792,0.883144970777055
"Fibroblasts","CD49b","ITGA2",0.0300489175601623,0.748813545184986,0.884334190782198
"Fibroblasts","Claudin-7","CLDN7",0.0787635794996293,0.400667618582688,0.883144970777055
"Fibroblasts","E-Cadherin","CDH1",0.0923160392390549,0.324322995941438,0.883144970777055
"Fibroblasts","EGFR","EGFR",-0.014179020461806,0.879923273228675,0.942265871861841
"Fibroblasts","EGFR_pY1068","EGFR",-0.0568167638932238,0.544648973979999,0.883144970777055
"Fibroblasts","EGFR_pY1173","EGFR",-0.127709104338468,0.171884219411762,0.883144970777055
"Fibroblasts","HER2","ERBB2",0.194440144443644,0.0364823240615841,0.729646481231683
"Fibroblasts","HER2_pY1248","ERBB2",0.0966362778749889,0.302095302878529,0.883144970777055
"Fibroblasts","HER3","ERBB3",0.128200678579404,0.170226359460138,0.883144970777055
"Fibroblasts","HER3_pY1289","ERBB3",-0.0423426279067233,0.651767756656121,0.883144970777055
"Fibroblasts","Heregulin","NRG1",-0.0442584368397186,0.637107410921335,0.883144970777055
"Fibroblasts","N-Cadherin","CDH2",-0.0296939152736005,0.751684062164868,0.884334190782198
"Fibroblasts","Notch1","NOTCH1",0.0123696298620705,0.895152578268749,0.942265871861841
"Fibroblasts","P-Cadherin","CDH3",0.00629420756182201,0.946536168168992,0.946536168168992
"Fibroblasts","VEGFR2","KDR",0.0653932224468104,0.48553613004439,0.883144970777055
"GMP","ACVRL1","ACVRL1",0.0441391607750348,0.638016143314038,0.911451633305768
"GMP","c-Kit","KIT",0.126863973187961,0.174762288197831,0.62716080618225
"GMP","c-Met_pY1235","MET",0.132065318912306,0.157602509926094,0.62716080618225
"GMP","CD20","MS4A1",0.0185692771574698,0.843163689465625,0.953368326621529
"GMP","CD31","PECAM1",0.115291492519483,0.217801917597654,0.62716080618225
"GMP","CD49b","ITGA2",0.0491833823598584,0.600068494584539,0.911451633305768
"GMP","Claudin-7","CLDN7",0.121452670964105,0.194035687384823,0.62716080618225
"GMP","E-Cadherin","CDH1",0.0526228517935393,0.574786280096299,0.911451633305768
"GMP","EGFR","EGFR",-0.114868473348865,0.219506282163787,0.62716080618225
"GMP","EGFR_pY1068","EGFR",0.18890142662258,0.0422732940043109,0.422732940043109
"GMP","EGFR_pY1173","EGFR",0.0100233133652956,0.9149572047911,0.963112847148526
"GMP","HER2","ERBB2",-0.0804621947310357,0.39055428464001,0.867898410311134
"GMP","HER2_pY1248","ERBB2",-0.0615828434691054,0.511368511280356,0.911451633305768
"GMP","HER3","ERBB3",-0.0167892948872544,0.858031493959376,0.953368326621529
"GMP","HER3_pY1289","ERBB3",0.225430958965651,0.0149711068473233,0.299422136946467
"GMP","Heregulin","NRG1",-0.0171397286216004,0.855100293972819,0.953368326621529
"GMP","N-Cadherin","CDH2",0.0613881935757077,0.512706884166388,0.911451633305768
"GMP","Notch1","NOTCH1",-0.104741570256206,0.263154944352393,0.657887360880983
"GMP","P-Cadherin","CDH3",0.0235875018414804,0.801559824236013,0.953368326621529
"GMP","VEGFR2","KDR",0.00247590544587768,0.978956185701232,0.978956185701232
"Hepatocytes","ACVRL1","ACVRL1",0.00609140891686271,0.948256341994437,0.95931914651931
"Hepatocytes","c-Kit","KIT",-0.0451196679065372,0.630561963826164,0.95931914651931
"Hepatocytes","c-Met_pY1235","MET",-0.00782629857452178,0.933549205420655,0.95931914651931
"Hepatocytes","CD20","MS4A1",-0.100428139308625,0.283430501195595,0.95931914651931
"Hepatocytes","CD31","PECAM1",-0.0335219488564648,0.720917457437138,0.95931914651931
"Hepatocytes","CD49b","ITGA2",0.00478779733863921,0.95931914651931,0.95931914651931
"Hepatocytes","Claudin-7","CLDN7",0.0591860680718879,0.527972751441149,0.95931914651931
"Hepatocytes","E-Cadherin","CDH1",0.111295337664899,0.234280227035445,0.95931914651931
"Hepatocytes","EGFR","EGFR",-0.059480325114331,0.525919712188922,0.95931914651931
"Hepatocytes","EGFR_pY1068","EGFR",0.0624826998505248,0.505204761487199,0.95931914651931
"Hepatocytes","EGFR_pY1173","EGFR",-0.0568005162645908,0.544764217243338,0.95931914651931
"Hepatocytes","HER2","ERBB2",0.0581121909855994,0.535499255919871,0.95931914651931
"Hepatocytes","HER2_pY1248","ERBB2",0.0301996107359427,0.747596088620251,0.95931914651931
"Hepatocytes","HER3","ERBB3",0.0485084929541124,0.605087016339739,0.95931914651931
"Hepatocytes","HER3_pY1289","ERBB3",0.0149139890780869,0.873749352563313,0.95931914651931
"Hepatocytes","Heregulin","NRG1",-0.0623201450124429,0.506315348609047,0.95931914651931
"Hepatocytes","N-Cadherin","CDH2",-0.132692388363939,0.155621978435774,0.95931914651931
"Hepatocytes","Notch1","NOTCH1",0.00982933785139618,0.916597003241381,0.95931914651931
"Hepatocytes","P-Cadherin","CDH3",-0.0722494487514234,0.440866230748211,0.95931914651931
"Hepatocytes","VEGFR2","KDR",0.052099427213903,0.578601530338047,0.95931914651931
"HSC","ACVRL1","ACVRL1",-0.0537657475005343,0.566496762666871,0.93132549535339
"HSC","c-Kit","KIT",0.295414670992458,0.00128447882934267,0.0256895765868533
"HSC","c-Met_pY1235","MET",-0.196989178528016,0.0340502679121181,0.16977329876709
"HSC","CD20","MS4A1",0.205393685157276,0.026977788095828,0.16977329876709
"HSC","CD31","PECAM1",-0.0415342501450657,0.657994200153378,0.93132549535339
"HSC","CD49b","ITGA2",-0.227921026361405,0.0138674528121462,0.138674528121462
"HSC","Claudin-7","CLDN7",-0.16424003067888,0.0781121179634301,0.260373726544767
"HSC","E-Cadherin","CDH1",-0.0136039305162224,0.88475922058572,0.93132549535339
"HSC","EGFR","EGFR",0.0214891200975042,0.818896220193437,0.93132549535339
"HSC","EGFR_pY1068","EGFR",0.0260385121510185,0.781432061730187,0.93132549535339
"HSC","EGFR_pY1173","EGFR",0.0182718320430782,0.845644496668009,0.93132549535339
"HSC","HER2","ERBB2",0.052336670359648,0.576870806261899,0.93132549535339
"HSC","HER2_pY1248","ERBB2",0.0972754457736376,0.298893825528948,0.697324890387796
"HSC","HER3","ERBB3",0.0877982570356401,0.348662445193898,0.697324890387796
"HSC","HER3_pY1289","ERBB3",0.00173273433675555,0.985271865495476,0.985271865495476
"HSC","Heregulin","NRG1",0.188748646045901,0.0424433246917725,0.16977329876709
"HSC","N-Cadherin","CDH2",-0.0230107749689758,0.806315406439279,0.93132549535339
"HSC","Notch1","NOTCH1",0.0901576746049626,0.335811649116649,0.697324890387796
"HSC","P-Cadherin","CDH3",-0.152651254195555,0.101860137864157,0.291028965326162
"HSC","VEGFR2","KDR",-0.0349696791853035,0.709393945733598,0.93132549535339
"iDC","ACVRL1","ACVRL1",0.0581868761723715,0.534974087409961,0.822368246879963
"iDC","c-Kit","KIT",-0.0493531125807294,0.598809299918481,0.822368246879963
"iDC","c-Met_pY1235","MET",0.0822055580833039,0.38033531867125,0.822368246879963
"iDC","CD20","MS4A1",0.0398606557641348,0.670959144480536,0.822368246879963
"iDC","CD31","PECAM1",0.0386351613275156,0.680514718581272,0.822368246879963
"iDC","CD49b","ITGA2",-0.0362809296817007,0.699013009847968,0.822368246879963
"iDC","Claudin-7","CLDN7",0.055700149874016,0.55259673429452,0.822368246879963
"iDC","E-Cadherin","CDH1",-0.038485588690429,0.681684495643122,0.822368246879963
"iDC","EGFR","EGFR",-0.0110914579885357,0.905934079252223,0.920781117258332
"iDC","EGFR_pY1068","EGFR",0.405250729806186,6.40432285341073e-06,6.40432285341073e-05
"iDC","EGFR_pY1173","EGFR",0.00933457513655355,0.920781117258332,0.920781117258332
"iDC","HER2","ERBB2",-0.0527593221837782,0.573793478677994,0.822368246879963
"iDC","HER2_pY1248","ERBB2",0.531499358078894,8.32005706607393e-10,1.66401141321479e-08
"iDC","HER3","ERBB3",0.132090361468833,0.157523056161848,0.580483059293669
"iDC","HER3_pY1289","ERBB3",-0.214120029388349,0.0209988765961162,0.139992510640774
"iDC","Heregulin","NRG1",0.0584486703845588,0.533135238701875,0.822368246879963
"iDC","N-Cadherin","CDH2",0.127044391697684,0.174144917788101,0.580483059293669
"iDC","Notch1","NOTCH1",-0.0134098669196619,0.886392072330902,0.920781117258332
"iDC","P-Cadherin","CDH3",-0.090772864808148,0.33251105242795,0.822368246879963
"iDC","VEGFR2","KDR",-0.200257983354844,0.0311328847627553,0.155664423813777
"Keratinocytes","ACVRL1","ACVRL1",0.0690898874042844,0.46115669690277,0.967677682323758
"Keratinocytes","c-Kit","KIT",0.0722731036019808,0.440716250705655,0.967677682323758
"Keratinocytes","c-Met_pY1235","MET",-0.00561762343092593,0.952275987835531,0.967677682323758
"Keratinocytes","CD20","MS4A1",-0.123703883019854,0.185838507083271,0.967677682323758
"Keratinocytes","CD31","PECAM1",-0.0301059006982378,0.748353103163056,0.967677682323758
"Keratinocytes","CD49b","ITGA2",0.00649750027310262,0.944812050405363,0.967677682323758
"Keratinocytes","Claudin-7","CLDN7",-0.0431547578115545,0.645536446425127,0.967677682323758
"Keratinocytes","E-Cadherin","CDH1",-0.0141529813262617,0.880142142928199,0.967677682323758
"Keratinocytes","EGFR","EGFR",-0.00380346705972083,0.967677682323758,0.967677682323758
"Keratinocytes","EGFR_pY1068","EGFR",-0.0840893953809459,0.369477112113964,0.967677682323758
"Keratinocytes","EGFR_pY1173","EGFR",-0.0885516370080678,0.344525996460401,0.967677682323758
"Keratinocytes","HER2","ERBB2",-0.0247643860422012,0.791878109144403,0.967677682323758
"Keratinocytes","HER2_pY1248","ERBB2",0.0261372072881801,0.780624495317401,0.967677682323758
"Keratinocytes","HER3","ERBB3",0.0414436699693103,0.658693355187897,0.967677682323758
"Keratinocytes","HER3_pY1289","ERBB3",-0.152479511728113,0.102250562429408,0.967677682323758
"Keratinocytes","Heregulin","NRG1",-0.0846680583402895,0.366180331942266,0.967677682323758
"Keratinocytes","N-Cadherin","CDH2",-0.0432861753123717,0.644530395649557,0.967677682323758
"Keratinocytes","Notch1","NOTCH1",-0.0128317558128039,0.891259096203414,0.967677682323758
"Keratinocytes","P-Cadherin","CDH3",0.0735737501353645,0.432514232737807,0.967677682323758
"Keratinocytes","VEGFR2","KDR",-0.0439750609989712,0.639267253015036,0.967677682323758
"ly_Endothelial_cells","ACVRL1","ACVRL1",0.0455238433993958,0.627499981655459,0.973501353118771
"ly_Endothelial_cells","c-Kit","KIT",-0.0228891791911391,0.80731897154819,0.973501353118771
